,CARGO,ESPECIALIDADE,INSCRICAO,IDENTIFICADOR,NOTA Algebra Linear,NOTA Analise Combinatória,NOTA Cálculo Diferencial e Integral,NOTA Geometria Analítica,NOTA Matemática Discreta,NOTA Probabilidade e Estatística,NOTA Lógica Matemática,NOTA Análise de Algoritmos,NOTA Algorítmos e Estrutura de Dados,NOTA Arquitetura e Organização de Computadores,NOTA Circuitos Digitais,NOTA Linguagens de Programação,"NOTA Linguagens formais, autômatos e Computabilidade",NOTA Organização de Arquivos e Dados,NOTA Sistemas Operacionais,NOTA Técnicas de Programação,NOTA Teoria dos Grafos,NOTA Banco de Dados,NOTA Compiladores,NOTA Computação Gráfica,NOTA Engenharia de Software,NOTA Inteligência Artificial,NOTA Processamento de Imagens,NOTA Redes de Computadores,NOTA Sistemas Distribuídos,NOTA TOTAL TO
1462,Mestrado/Doutorado,Ciência Computacional,47101177093-3,"1,019E+11",0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,0.0,2.0,0.0,0.0,2.0,2.0,2.0,0.0,2.0,2.0,2.0,0.0,0.0,2.0,2.0,27.0
1463,Mestrado/Doutorado,Banco de Dados e Web,47101175390-2,"1,003E+11",0.0,2.0,2.0,2.0,1.0,1.0,3.0,3.0,0.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,1.0,2.0,1.0,0.0,2.0,0.0,2.0,2.0,37.0
1464,Mestrado/Doutorado,Outras\Inteligência Artificial,47101146800-5,"1,056E+11",1.0,2.0,1.0,2.0,1.0,0.0,3.0,2.0,3.0,3.0,1.0,2.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,33.0
1465,Mestrado/Doutorado,Sistemas de Informação e Banco de Dados,47101174624-0,"1,01E+11",0.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,21.0
1466,Mestrado/Doutorado,Computação Paralela e Distribuída,47101152557-4,"1,039E+11",0.0,1.0,0.0,1.0,1.0,1.0,2.0,2.0,3.0,1.0,1.0,1.0,1.0,3.0,0.0,3.0,1.0,0.0,1.0,0.0,2.0,0.0,1.0,0.0,1.0,27.0
1467,Mestrado/Doutorado,"Algoritmos, Grafos e Combinatória",47101147462-1,"1,041E+11",2.0,1.0,2.0,2.0,0.0,1.0,2.0,0.0,2.0,1.0,1.0,3.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,3.0,32.0
1468,Mestrado/Doutorado,Interação Humano-Computador,47101172511-2,"1,019E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1469,Mestrado/Doutorado,Arquitetura de Sistemas Computacionais,47101174509-7,"1,052E+11",1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,3.0,20.0
1470,Mestrado/Doutorado,Sistemas de Computação,47101174939-0,"1,032E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1471,Mestrado/Doutorado,Inteligência artificial,47101155935-6,"1,05501E+11",0.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,3.0,0.0,1.0,0.0,2.0,2.0,2.0,2.0,2.0,2.0,0.0,2.0,2.0,3.0,34.0
1472,Mestrado/Doutorado,"Arquitetura de Computadores, Compiladores e Design de Hardware",47101176643-0,"1,05303E+11",0.0,1.0,2.0,3.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,3.0,0.0,2.0,1.0,2.0,3.0,1.0,1.0,2.0,2.0,2.0,0.0,1.0,3.0,40.0
1473,Mestrado/Doutorado,Metodologia e Técnicas da Computação\Linguagens de Programação,47101167690-1,"1,04801E+11",2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,29.0
1474,Mestrado/Doutorado,Banco de Dados,47101146700-8,"1,01E+11",1.0,2.0,1.0,3.0,2.0,1.0,3.0,2.0,2.0,1.0,2.0,3.0,1.0,0.0,1.0,2.0,1.0,3.0,2.0,2.0,1.0,0.0,1.0,2.0,1.0,40.0
1475,Mestrado/Doutorado,Inteligência Computacional,47101154845-0,"1,03601E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1476,Mestrado/Doutorado,Projeto de Redes e Segurança de Dados,47101148757-1,"1,02001E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1477,Autoavaliação,,47102175608-4,"1,024E+11",0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,16.0
1478,Mestrado/Doutorado,Redes de Computadores,47101171460-0,"1,015E+11",1.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,2.0,3.0,27.0
1479,Mestrado/Doutorado,Fundamentos e Métodos de Computação,47101171906-7,"1,035E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1480,Mestrado/Doutorado,Engenharia de software,47101171619-3,"1,01E+11",0.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,30.0
1481,Mestrado/Doutorado,Inteligência Artificial,47101170183-8,"1,04001E+11",1.0,3.0,0.0,1.0,0.0,2.0,3.0,3.0,2.0,2.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,3.0,44.0
1482,Mestrado/Doutorado,Fundamentos e Métodos de Computação,47101174391-6,"1,022E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1483,Mestrado/Doutorado,Agentes de Software,47101175304-9,"1,01602E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1484,Mestrado/Doutorado,Inteligência Artificial,47101172042-0,"1,01E+11",1.0,1.0,2.0,1.0,1.0,1.0,2.0,0.0,3.0,2.0,1.0,3.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,36.0
1485,Mestrado/Doutorado,Gerência de Redes,47101177064-9,"1,01602E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1486,Mestrado/Doutorado,"Engenharia de software, Gerenciamento de Informações e Interfaces Homem-Computador",47101149624-6,"1,011E+11",2.0,1.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,2.0,0.0,3.0,24.0
1487,Mestrado/Doutorado,"Análise de Dados, Descoberta de Conhecimento e Recuperação de Informação",47101146419-4,"1,012E+11",0.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,29.0
1488,Mestrado/Doutorado,Inteligência Computacional,47101173695-1,"1,00701E+11",1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,2.0,2.0,0.0,1.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,3.0,29.0
1489,Mestrado/Doutorado,Bioinformática e Computação Bioinspirada,47101146530-8,"1,03E+11",0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,2.0,18.0
1490,Mestrado/Doutorado,Sistemas de Computação\Arquitetura de Sistemas de Computação  e Sistemas Operacionais,47101168743-4,"1,046E+11",0.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,24.0
1491,Mestrado/Doutorado,Tecnologia da Informação,47101171769-1,"1,058E+11",1.0,3.0,0.0,1.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,2.0,2.0,34.0
1492,Mestrado/Doutorado,Sistemas de Computação,47101174147-0,"1,043E+11",0.0,2.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,3.0,21.0
1493,Mestrado/Doutorado,Sistemas de Computação,47101177299-8,"1,034E+11",2.0,2.0,1.0,2.0,2.0,1.0,3.0,0.0,2.0,1.0,1.0,3.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,0.0,1.0,1.0,3.0,34.0
1494,Mestrado/Doutorado,Bancos de Dados,47101175032-1,"1,01E+11",0.0,1.0,1.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,1.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,31.0
1495,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação,47101174866-8,"1,003E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1496,Autoavaliação,,47102158840-0,"1,01801E+11",0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,3.0,0.0,2.0,0.0,2.0,1.0,1.0,1.0,1.0,2.0,0.0,1.0,2.0,3.0,26.0
1497,Mestrado/Doutorado,Reconhecimento de Padro?es e Processamento de Sinais,47101171483-6,"1,019E+11",0.0,2.0,1.0,2.0,2.0,1.0,2.0,3.0,3.0,1.0,0.0,3.0,0.0,2.0,1.0,3.0,3.0,2.0,2.0,1.0,2.0,0.0,1.0,2.0,3.0,42.0
1498,Mestrado/Doutorado,Inteligência artificial,47101148635-8,"1,008E+11",0.0,2.0,2.0,2.0,2.0,2.0,2.0,3.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,33.0
1499,Mestrado/Doutorado,Inteligência Computacional,47101146193-8,"1,017E+11",0.0,1.0,0.0,0.0,0.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,3.0,2.0,1.0,2.0,1.0,3.0,0.0,0.0,1.0,1.0,25.0
1500,Mestrado/Doutorado,Interação Humano-Computador,47101174648-7,"1,038E+11",0.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,17.0
1501,Mestrado/Doutorado,Sistemas de Computação\Arquitetura de Sistemas de Computação  e Sistemas Operacionais,47101155987-7,"1,05303E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1502,Mestrado/Doutorado,Otimização,47101147720-0,"1,009E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1503,Mestrado/Doutorado,Engenharia de Software,47101149292-4,"1,022E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1504,Mestrado/Doutorado,"Engenharia de software, Gerenciamento de Informações e Interfaces Homem-Computador",47101146151-5,"1,046E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1505,Mestrado/Doutorado,Sistemas Embarcados e Distribuídos,47101146256-2,"1,01602E+11",0.0,2.0,0.0,2.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,18.0
1506,Mestrado/Doutorado,Interface Humano-Computador,47101154387-7,"1,01E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1507,Mestrado/Doutorado,Engenharia de Software e Linguagens de Programac?a?o,47101171434-5,"1,01E+11",1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,1.0,1.0,1.0,3.0,0.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,1.0,22.0
1508,Mestrado/Doutorado,Ciência Computacional,47101171735-7,"1,019E+11",1.0,1.0,2.0,1.0,1.0,2.0,2.0,0.0,0.0,1.0,0.0,3.0,0.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,1.0,26.0
1509,Mestrado/Doutorado,Programação Paralela,47101160505-6,"1,008E+11",0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,23.0
1510,Mestrado/Doutorado,Outras\Informática e Sociedade,47101151701-1,"1,002E+11",0.0,0.0,0.0,1.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,2.0,1.0,0.0,1.0,2.0,2.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,1.0,21.0
1511,Mestrado/Doutorado,Interação Humano-Computador,47101175135-9,"1,003E+11",0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,2.0,0.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,0.0,2.0,21.0
1512,Mestrado/Doutorado,Computação Paralela e Distribuída,47101171533-2,"1,01801E+11",1.0,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,1.0,1.0,26.0
1513,Mestrado/Doutorado,Projeto de Sistemas Eletrônicos e Computacionais,47101173840-5,"1,04001E+11",1.0,2.0,1.0,1.0,3.0,1.0,1.0,3.0,0.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,2.0,0.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,34.0
1514,Mestrado/Doutorado,Redes de Computadores e Sistemas Distribuídos,47101172816-4,"1,03601E+11",0.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,1.0,3.0,1.0,3.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,3.0,34.0
1515,Mestrado/Doutorado,"Metodologia e Técnicas da Computação\Computação Gráfica, Processamento de Imagens e Visão Computacional",47101175401-6,"1,046E+11",0.0,1.0,1.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,19.0
1516,Mestrado/Doutorado,Sistemas Computacionais Complexos,47101173194-5,"1,05303E+11",0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,2.0,0.0,0.0,0.0,2.0,24.0
1517,Mestrado/Doutorado,Sistemas Inteligentes e Lógica,47101173246-1,"1,01602E+11",1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,2.0,2.0,1.0,1.0,2.0,0.0,0.0,1.0,2.0,40.0
1518,Mestrado/Doutorado,Sistemas computacionais,47101148265-3,"1,05303E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1519,Mestrado/Doutorado,Banco de Dados,47101149155-4,"1,05401E+11",1.0,1.0,0.0,0.0,1.0,2.0,1.0,0.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,3.0,2.0,25.0
1520,Mestrado/Doutorado,Engenharia de Software,47101158892-7,"1,00701E+11",0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,2.0,1.0,2.0,1.0,2.0,0.0,1.0,0.0,1.0,2.0,1.0,27.0
1521,Mestrado/Doutorado,Inteligência Computacional,47101174546-0,"1,03601E+11",0.0,1.0,0.0,0.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,2.0,0.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,2.0,25.0
1522,Mestrado/Doutorado,Engenharia de Software,47101172113-3,"1,00701E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1523,Mestrado/Doutorado,Inteligência Computacional,47101174858-0,"1,013E+11",1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,27.0
1524,Mestrado/Doutorado,Computação Visual e Inteligência Artificial,47101171851-0,"1,05303E+11",1.0,3.0,1.0,1.0,0.0,0.0,2.0,1.0,3.0,2.0,3.0,3.0,1.0,1.0,0.0,2.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,34.0
1525,Mestrado/Doutorado,Arquitetura de Sistemas Computacionais,47101175682-6,"1,05201E+11",0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,3.0,2.0,1.0,1.0,0.0,20.0
1526,Mestrado/Doutorado,Engenharia de Software e Sistemas de Informação/Sistemas Web e Multimídia Interativos,47101175644-3,"1,05201E+11",0.0,1.0,1.0,3.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,3.0,1.0,2.0,1.0,3.0,3.0,1.0,1.0,1.0,1.0,0.0,2.0,1.0,1.0,33.0
1527,Mestrado/Doutorado,Gerenciamento de Dados e Informações,47101174226-1,"1,01E+11",0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,2.0,1.0,2.0,3.0,0.0,2.0,0.0,3.0,2.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,32.0
1528,Mestrado/Doutorado,Sistemas Computacionais,47101173611-6,"1,00701E+11",0.0,2.0,1.0,1.0,1.0,2.0,1.0,2.0,3.0,1.0,1.0,3.0,2.0,2.0,0.0,3.0,2.0,2.0,2.0,2.0,2.0,2.0,1.0,1.0,3.0,42.0
1529,Mestrado/Doutorado,Ciência Computacional,47101173906-0,"1,019E+11",0.0,3.0,0.0,0.0,0.0,1.0,1.0,3.0,1.0,0.0,2.0,2.0,1.0,1.0,1.0,2.0,2.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,28.0
1530,Mestrado/Doutorado,Bioinformática e Computação Bioinspirada,47101146915-0,"1,04001E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1531,Mestrado/Doutorado,Agentes de Software,47101161146-6,"1,01602E+11",0.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,3.0,0.0,0.0,0.0,0.0,1.0,2.0,2.0,0.0,0.0,0.0,1.0,1.0,2.0,20.0
1532,Mestrado/Doutorado,Interface Humano-Computador,47101174557-8,"1,05501E+11",3.0,3.0,3.0,3.0,2.0,2.0,3.0,3.0,2.0,2.0,3.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,57.0
1533,Mestrado/Doutorado,Computação Visual e Inteligência Artificial,47101147911-7,"1,04801E+11",0.0,2.0,1.0,3.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,3.0,1.0,2.0,2.0,2.0,1.0,2.0,1.0,1.0,2.0,1.0,2.0,2.0,2.0,37.0
1534,Mestrado/Doutorado,Sistemas de Informação e Banco de Dados,47101146894-9,"1,01E+11",1.0,2.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,1.0,0.0,2.0,0.0,1.0,2.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,3.0,31.0
1535,Mestrado/Doutorado,Arquitetura de Sistemas Computacionais,47101169493-0,"1,05201E+11",0.0,2.0,0.0,0.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,0.0,2.0,2.0,1.0,1.0,2.0,30.0
1536,Autoavaliação,,47102172230-0,"1,006E+11",1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,3.0,2.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,3.0,27.0
1537,Mestrado/Doutorado,Teoria da Computação,47101157975-1,"1,019E+11",1.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,0.0,1.0,1.0,2.0,0.0,0.0,2.0,3.0,2.0,0.0,2.0,0.0,2.0,2.0,1.0,2.0,3.0,29.0
1538,Mestrado/Doutorado,Computação Aplicada,47101173822-9,"1,039E+11",0.0,1.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,16.0
1539,Mestrado/Doutorado,Ciência dos Dados,47101176862-0,"1,05501E+11",1.0,3.0,2.0,3.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,3.0,1.0,2.0,2.0,3.0,3.0,2.0,2.0,1.0,2.0,2.0,2.0,1.0,3.0,48.0
1540,Mestrado/Doutorado,Outras\Inteligência Artificial,47101174408-0,"1,046E+11",1.0,3.0,1.0,1.0,1.0,1.0,2.0,3.0,2.0,2.0,0.0,3.0,0.0,2.0,2.0,3.0,1.0,1.0,2.0,0.0,2.0,2.0,1.0,1.0,2.0,39.0
1541,Mestrado/Doutorado,Inteligência Computacional,47101174886-4,"1,012E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1542,Mestrado/Doutorado,Banco de Dados,47101177136-1,"1,05303E+11",0.0,2.0,0.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,0.0,0.0,2.0,22.0
1543,Mestrado/Doutorado,Inteligência Computacional,47101173957-0,"1,011E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1544,Mestrado/Doutorado,Redes de Comunicação,47101175283-7,"1,00701E+11",0.0,2.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,22.0
1545,Mestrado/Doutorado,"Visa?o Computacional, Realidade Virtual e Aumentada",47101176353-6,"1,01E+11",0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,2.0,0.0,3.0,2.0,0.0,1.0,0.0,2.0,1.0,1.0,1.0,3.0,25.0
1546,Mestrado/Doutorado,Engenharia de software e Linguagens de programação,47101174707-1,"1,00801E+11",0.0,3.0,1.0,1.0,0.0,0.0,3.0,1.0,2.0,0.0,1.0,3.0,0.0,2.0,1.0,2.0,2.0,0.0,1.0,0.0,1.0,2.0,0.0,2.0,3.0,31.0
1547,Mestrado/Doutorado,Metodologia e Técnicas da Computação\Linguagens de Programação,47101152243-4,"1,02001E+11",1.0,1.0,0.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,0.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0,2.0,1.0,0.0,1.0,2.0,27.0
1548,Mestrado/Doutorado,Sistemas distribuidos,47101169146-7,"1,01602E+11",0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,3.0,18.0
1549,Mestrado/Doutorado,Sistemas Inteligentes e Lógica,47101145998-0,"1,039E+11",0.0,1.0,0.0,1.0,1.0,0.0,2.0,1.0,0.0,1.0,1.0,3.0,0.0,1.0,1.0,3.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,27.0
1550,Autoavaliação,,47102161246-7,"1,041E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1551,Mestrado/Doutorado,SISTEMAS INTEGRADOS E DISTRIBUÍDOS,47101174896-2,"1,029E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1552,Mestrado/Doutorado,Sistemas de Informação,47101145935-0,"1,05201E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1553,Mestrado/Doutorado,Metodologia da Computação,47101176468-1,"1,01E+11",1.0,1.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,2.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,1.0,2.0,1.0,1.0,2.0,0.0,1.0,1.0,31.0
1554,Mestrado/Doutorado,ENGENHARIA DE SISTEMAS WEB,47101176475-0,"1,01E+11",1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,2.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,2.0,0.0,1.0,0.0,0.0,1.0,1.0,19.0
1555,Mestrado/Doutorado,Sistemas Computacionais Complexos,47101155965-0,"1,023E+11",0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,2.0,2.0,1.0,1.0,0.0,2.0,0.0,1.0,1.0,2.0,19.0
1556,Mestrado/Doutorado,"Visa?o Computacional, Realidade Virtual e Aumentada",47101173279-6,"1,03E+11",0.0,2.0,1.0,0.0,0.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,0.0,0.0,1.0,2.0,24.0
1557,Mestrado/Doutorado,Inteligência Computacional,47101145970-3,"1,01801E+11",,,,,,,,,,,,,,,,,,,,,,,,,,
1558,Mestrado/Doutorado,Metodologia e Tecnicas de Computação,47101172705-9,"1,02001E+11",1.0,1.0,1.0,0.0,0.0,2.0,2.0,1.0,1.0,2.0,0.0,3.0,0.0,0.0,0.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,23.0
1559,Mestrado/Doutorado,Sistemas Inteligentes,47101167696-1,"1,051E+11",0.0,1.0,2.0,2.0,3.0,1.0,1.0,2.0,2.0,1.0,0.0,1.0,0.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0,2.0,0.0,0.0,1.0,2.0,31.0
1560,Mestrado/Doutorado,Metodologia da Computação,47101176197-4,"1,00701E+11",0.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,2.0,3.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,28.0
1561,Mestrado/Doutorado,Ciência dos Dados,47101146698-4,"1,00701E+11",0.0,2.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,2.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,17.0
1562,Mestrado/Doutorado,Inteligência Computacional,47101174532-1,"1,01801E+11",1.0,2.0,0.0,1.0,1.0,1.0,2.0,0.0,2.0,1.0,2.0,2.0,0.0,0.0,1.0,3.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,2.0,3.0,34.0
1563,Mestrado/Doutorado,Gestão de Riscos,47101165685-0,"1,025E+11",0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,19.0
1564,Mestrado/Doutorado,Redes de Comunicação,47101171950-8,"1,05201E+11",2.0,2.0,1.0,1.0,1.0,2.0,1.0,0.0,2.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,22.0
